Provider,PotentialFraud,ip_total_reimb,ip_total_deduct,ip_num_claims,ip_avg_duration,ip_max_duration,op_total_reimb,op_total_deduct,op_num_claims,op_avg_duration,op_max_duration,bene_count,avg_num_chronic,total_reimb,total_deduct,total_claims,reimb_per_claim,deduct_per_claim,ip_to_op_claim_ratio,bene_per_claim,Fraud
PRV53001,No,0.0,0.0,0.0,0.0,0.0,45460.0,0.0,150.0,1.5933333333333333,20.0,105,17.60952380952381,45460.0,0.0,150.0,301.05960264900665,0.0,0.0,0.695364238410596,0
PRV53002,No,0.0,0.0,0.0,0.0,0.0,116040.0,1110.0,397.0,1.093198992443325,20.0,134,17.828358208955223,116040.0,1110.0,397.0,291.5577889447236,2.7889447236180906,0.0,0.33668341708542715,0
PRV53004,No,0.0,0.0,0.0,0.0,0.0,4310.0,0.0,18.0,2.2222222222222223,20.0,16,18.1875,4310.0,0.0,18.0,226.8421052631579,0.0,0.0,0.8421052631578947,0
PRV53005,Yes,160200.0,16020.0,16.0,5.375,35.0,8660.0,0.0,34.0,1.3529411764705883,20.0,37,17.054054054054053,168860.0,16020.0,50.0,3310.9803921568628,314.11764705882354,0.45714285714285713,0.7254901960784313,1
PRV53007,Yes,385000.0,38448.0,37.0,4.702702702702703,19.0,15540.0,370.0,59.0,0.9830508474576272,20.0,68,17.279411764705884,400540.0,38818.0,96.0,4129.278350515464,400.1855670103093,0.6166666666666667,0.7010309278350515,1
PRV53008,Yes,351000.0,39516.0,39.0,5.564102564102564,31.0,2600.0,50.0,13.0,1.6153846153846154,20.0,48,16.75,353600.0,39566.0,52.0,6671.698113207547,746.5283018867924,2.7857142857142856,0.9056603773584906,1
PRV53009,No,31000.0,5340.0,5.0,4.8,9.0,4620.0,0.0,32.0,0.53125,15.0,23,17.434782608695652,35620.0,5340.0,37.0,937.3684210526316,140.52631578947367,0.15151515151515152,0.6052631578947368,0
PRV53013,No,0.0,0.0,0.0,0.0,0.0,5030.0,0.0,4.0,5.0,20.0,4,16.0,5030.0,0.0,4.0,1006.0,0.0,0.0,0.8,0
PRV53014,No,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,8.0,2.25,18.0,8,18.75,1180.0,0.0,8.0,131.11111111111111,0.0,0.0,0.8888888888888888,0
PRV53015,No,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,8.0,1.875,13.0,6,17.833333333333332,1120.0,0.0,8.0,124.44444444444444,0.0,0.0,0.6666666666666666,0
PRV53016,No,0.0,0.0,0.0,0.0,0.0,16900.0,140.0,31.0,1.032258064516129,14.0,18,17.555555555555557,16900.0,140.0,31.0,528.125,4.375,0.0,0.5625,0
PRV53017,No,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,9.0,0.0,0.0,4,19.0,1000.0,10.0,9.0,100.0,1.0,0.0,0.4,0
PRV53018,No,0.0,0.0,0.0,0.0,0.0,11260.0,190.0,41.0,1.170731707317073,20.0,22,19.136363636363637,11260.0,190.0,41.0,268.0952380952381,4.523809523809524,0.0,0.5238095238095238,0
PRV53019,No,0.0,0.0,0.0,0.0,0.0,4920.0,0.0,15.0,0.4666666666666667,6.0,13,17.615384615384617,4920.0,0.0,15.0,307.5,0.0,0.0,0.8125,0
PRV53020,No,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,2.0,10.0,20.0,2,17.0,4500.0,0.0,2.0,1500.0,0.0,0.0,0.6666666666666666,0
PRV53021,Yes,213000.0,19224.0,18.0,6.0,24.0,3950.0,0.0,10.0,0.0,0.0,21,16.285714285714285,216950.0,19224.0,28.0,7481.0344827586205,662.8965517241379,1.6363636363636365,0.7241379310344828,1
PRV53024,No,10000.0,2136.0,2.0,3.5,4.0,3800.0,0.0,24.0,1.6666666666666667,20.0,19,17.789473684210527,13800.0,2136.0,26.0,511.1111111111111,79.11111111111111,0.08,0.7037037037037037,0
PRV53025,No,0.0,0.0,0.0,0.0,0.0,9460.0,330.0,50.0,0.1,5.0,19,18.789473684210527,9460.0,330.0,50.0,185.49019607843138,6.470588235294118,0.0,0.37254901960784315,0
PRV53026,No,0.0,0.0,0.0,0.0,0.0,6140.0,0.0,26.0,1.5384615384615385,20.0,16,17.375,6140.0,0.0,26.0,227.40740740740742,0.0,0.0,0.5925925925925926,0
PRV53027,No,0.0,0.0,0.0,0.0,0.0,500.0,0.0,5.0,0.0,0.0,3,18.0,500.0,0.0,5.0,83.33333333333333,0.0,0.0,0.5,0
PRV53028,No,0.0,0.0,0.0,0.0,0.0,300.0,0.0,3.0,0.0,0.0,3,18.0,300.0,0.0,3.0,75.0,0.0,0.0,0.75,0
PRV53029,No,38000.0,4272.0,4.0,7.0,12.0,2050.0,0.0,12.0,0.08333333333333333,1.0,11,17.09090909090909,40050.0,4272.0,16.0,2355.8823529411766,251.2941176470588,0.3076923076923077,0.6470588235294118,0
PRV53031,No,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,6.0,0.0,0.0,6,17.666666666666668,1390.0,0.0,6.0,198.57142857142858,0.0,0.0,0.8571428571428571,0
PRV53032,No,44000.0,4272.0,5.0,6.6,16.0,4310.0,0.0,18.0,0.0,0.0,19,16.42105263157895,48310.0,4272.0,23.0,2012.9166666666667,178.0,0.2631578947368421,0.7916666666666666,0
PRV53033,No,75000.0,2136.0,2.0,3.5,6.0,0.0,0.0,0.0,0.0,0.0,1,16.0,75000.0,2136.0,2.0,25000.0,712.0,2.0,0.3333333333333333,0
PRV53034,No,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,2.0,10.0,20.0,2,19.0,3400.0,0.0,2.0,1133.3333333333333,0.0,0.0,0.6666666666666666,0
PRV53035,No,0.0,0.0,0.0,0.0,0.0,5140.0,80.0,34.0,1.6470588235294117,20.0,27,18.22222222222222,5140.0,80.0,34.0,146.85714285714286,2.2857142857142856,0.0,0.7714285714285715,0
PRV53036,No,0.0,0.0,0.0,0.0,0.0,39530.0,180.0,122.0,1.5655737704918034,20.0,69,17.318840579710145,39530.0,180.0,122.0,321.3821138211382,1.4634146341463414,0.0,0.5609756097560976,0
PRV53037,No,0.0,0.0,0.0,0.0,0.0,4340.0,0.0,9.0,0.0,0.0,9,18.11111111111111,4340.0,0.0,9.0,434.0,0.0,0.0,0.9,0
PRV53038,No,0.0,0.0,0.0,0.0,0.0,13310.0,160.0,24.0,2.5,20.0,7,18.0,13310.0,160.0,24.0,532.4,6.4,0.0,0.28,0
PRV53040,No,51000.0,5340.0,5.0,3.2,4.0,800.0,70.0,9.0,0.0,0.0,13,17.23076923076923,51800.0,5410.0,14.0,3453.3333333333335,360.6666666666667,0.5,0.8666666666666667,0
PRV53042,No,0.0,0.0,0.0,0.0,0.0,10090.0,140.0,39.0,0.5384615384615384,13.0,36,17.72222222222222,10090.0,140.0,39.0,252.25,3.5,0.0,0.9,0
PRV53043,No,0.0,0.0,0.0,0.0,0.0,37740.0,190.0,61.0,3.2295081967213113,20.0,24,18.416666666666668,37740.0,190.0,61.0,608.7096774193549,3.064516129032258,0.0,0.3870967741935484,0
PRV53044,No,0.0,0.0,0.0,0.0,0.0,14460.0,170.0,67.0,1.5671641791044777,20.0,49,18.142857142857142,14460.0,170.0,67.0,212.64705882352942,2.5,0.0,0.7205882352941176,0
PRV53045,No,0.0,0.0,0.0,0.0,0.0,62730.0,770.0,216.0,2.0185185185185186,20.0,78,18.397435897435898,62730.0,770.0,216.0,289.0783410138249,3.5483870967741935,0.0,0.35944700460829493,0
PRV53047,No,0.0,0.0,0.0,0.0,0.0,13060.0,80.0,79.0,1.5063291139240507,20.0,32,18.28125,13060.0,80.0,79.0,163.25,1.0,0.0,0.4,0
PRV53048,No,0.0,0.0,0.0,0.0,0.0,5620.0,70.0,7.0,4.571428571428571,20.0,6,19.5,5620.0,70.0,7.0,702.5,8.75,0.0,0.75,0
PRV53049,No,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,2,18.5,10.0,0.0,2.0,3.3333333333333335,0.0,0.0,0.6666666666666666,0
PRV53050,No,3000.0,2136.0,2.0,1.5,2.0,730.0,0.0,6.0,0.0,0.0,7,17.571428571428573,3730.0,2136.0,8.0,414.44444444444446,237.33333333333334,0.2857142857142857,0.7777777777777778,0
PRV53052,No,4000.0,1068.0,1.0,3.0,3.0,1530.0,0.0,8.0,2.5,20.0,8,18.375,5530.0,1068.0,9.0,553.0,106.8,0.1111111111111111,0.8,0
PRV53054,No,0.0,0.0,0.0,0.0,0.0,10690.0,90.0,49.0,1.6326530612244898,20.0,27,18.51851851851852,10690.0,90.0,49.0,213.8,1.8,0.0,0.54,0
PRV53055,No,0.0,0.0,0.0,0.0,0.0,22570.0,200.0,80.0,0.9375,20.0,28,17.928571428571427,22570.0,200.0,80.0,278.641975308642,2.4691358024691357,0.0,0.345679012345679,0
PRV53056,No,0.0,0.0,0.0,0.0,0.0,10110.0,130.0,35.0,2.657142857142857,20.0,22,18.136363636363637,10110.0,130.0,35.0,280.8333333333333,3.611111111111111,0.0,0.6111111111111112,0
PRV53057,No,0.0,0.0,0.0,0.0,0.0,20640.0,260.0,53.0,2.6792452830188678,20.0,29,18.310344827586206,20640.0,260.0,53.0,382.22222222222223,4.814814814814815,0.0,0.5370370370370371,0
PRV53059,No,0.0,0.0,0.0,0.0,0.0,16320.0,30.0,33.0,1.6363636363636365,20.0,21,16.61904761904762,16320.0,30.0,33.0,480.0,0.8823529411764706,0.0,0.6176470588235294,0
PRV53061,No,9000.0,1068.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,19.0,9000.0,1068.0,1.0,4500.0,534.0,1.0,0.5,0
PRV53062,No,0.0,0.0,0.0,0.0,0.0,190.0,0.0,4.0,0.0,0.0,4,17.25,190.0,0.0,4.0,38.0,0.0,0.0,0.8,0
PRV53063,No,7000.0,2136.0,2.0,2.0,2.0,450.0,70.0,2.0,0.0,0.0,4,17.75,7450.0,2206.0,4.0,1490.0,441.2,0.6666666666666666,0.8,0
PRV53064,No,0.0,0.0,0.0,0.0,0.0,6640.0,130.0,35.0,0.17142857142857143,5.0,28,17.571428571428573,6640.0,130.0,35.0,184.44444444444446,3.611111111111111,0.0,0.7777777777777778,0
PRV53065,No,0.0,0.0,0.0,0.0,0.0,6230.0,100.0,38.0,0.7631578947368421,20.0,30,17.166666666666668,6230.0,100.0,38.0,159.74358974358975,2.5641025641025643,0.0,0.7692307692307693,0
PRV53066,No,0.0,0.0,0.0,0.0,0.0,1220.0,0.0,7.0,0.0,0.0,5,16.4,1220.0,0.0,7.0,152.5,0.0,0.0,0.625,0
PRV53067,No,0.0,0.0,0.0,0.0,0.0,4540.0,70.0,16.0,0.8125,13.0,14,17.714285714285715,4540.0,70.0,16.0,267.05882352941177,4.117647058823529,0.0,0.8235294117647058,0
PRV53069,No,0.0,0.0,0.0,0.0,0.0,2630.0,10.0,11.0,0.0,0.0,9,18.11111111111111,2630.0,10.0,11.0,219.16666666666666,0.8333333333333334,0.0,0.75,0
PRV53070,No,111000.0,12816.0,12.0,6.583333333333333,24.0,530.0,0.0,8.0,0.0,0.0,17,16.529411764705884,111530.0,12816.0,20.0,5310.952380952381,610.2857142857143,1.3333333333333333,0.8095238095238095,0
PRV53071,No,0.0,0.0,0.0,0.0,0.0,12310.0,80.0,28.0,0.21428571428571427,4.0,20,17.2,12310.0,80.0,28.0,424.48275862068965,2.7586206896551726,0.0,0.6896551724137931,0
PRV53072,No,0.0,0.0,0.0,0.0,0.0,4990.0,0.0,18.0,0.05555555555555555,1.0,18,17.5,4990.0,0.0,18.0,262.63157894736844,0.0,0.0,0.9473684210526315,0
PRV53073,No,0.0,0.0,0.0,0.0,0.0,1270.0,0.0,14.0,0.0,0.0,7,17.714285714285715,1270.0,0.0,14.0,84.66666666666667,0.0,0.0,0.4666666666666667,0
PRV53074,No,0.0,0.0,0.0,0.0,0.0,48950.0,420.0,178.0,1.3314606741573034,20.0,66,18.318181818181817,48950.0,420.0,178.0,273.463687150838,2.346368715083799,0.0,0.3687150837988827,0
PRV53075,No,0.0,0.0,0.0,0.0,0.0,1780.0,0.0,2.0,0.0,0.0,2,19.5,1780.0,0.0,2.0,593.3333333333334,0.0,0.0,0.6666666666666666,0
PRV53076,No,0.0,0.0,0.0,0.0,0.0,30840.0,560.0,105.0,1.1238095238095238,20.0,47,17.80851063829787,30840.0,560.0,105.0,290.9433962264151,5.283018867924528,0.0,0.44339622641509435,0
PRV53077,No,0.0,0.0,0.0,0.0,0.0,38270.0,60.0,124.0,2.1774193548387095,20.0,81,18.135802469135804,38270.0,60.0,124.0,306.16,0.48,0.0,0.648,0
PRV53078,No,0.0,0.0,0.0,0.0,0.0,10880.0,200.0,45.0,0.8888888888888888,20.0,37,17.7027027027027,10880.0,200.0,45.0,236.52173913043478,4.3478260869565215,0.0,0.8043478260869565,0
PRV53079,No,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,1,19.0,50.0,0.0,1.0,25.0,0.0,0.0,0.5,0
PRV53081,No,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,9.0,0.0,0.0,8,18.625,1800.0,0.0,9.0,180.0,0.0,0.0,0.8,0
PRV53083,No,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1,13.0,10.0,0.0,1.0,5.0,0.0,0.0,0.5,0
PRV53084,No,0.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,4.0,4.0,1,15.0,100.0,100.0,1.0,50.0,50.0,0.0,0.5,0
PRV53085,No,0.0,0.0,0.0,0.0,0.0,640.0,0.0,2.0,3.5,7.0,2,19.0,640.0,0.0,2.0,213.33333333333334,0.0,0.0,0.6666666666666666,0
PRV53086,No,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,4.0,5.0,20.0,4,16.0,1060.0,0.0,4.0,212.0,0.0,0.0,0.8,0
PRV53087,No,0.0,0.0,0.0,0.0,0.0,9580.0,0.0,31.0,1.6451612903225807,20.0,16,17.5625,9580.0,0.0,31.0,299.375,0.0,0.0,0.5,0
PRV53090,No,0.0,0.0,0.0,0.0,0.0,58850.0,580.0,179.0,1.4357541899441342,20.0,71,18.08450704225352,58850.0,580.0,179.0,326.94444444444446,3.2222222222222223,0.0,0.39444444444444443,0
PRV53091,No,19000.0,4272.0,4.0,6.75,9.0,0.0,0.0,0.0,0.0,0.0,4,15.5,19000.0,4272.0,4.0,3800.0,854.4,4.0,0.8,0
PRV53095,No,36000.0,2136.0,2.0,7.0,9.0,100.0,0.0,2.0,0.5,1.0,4,17.0,36100.0,2136.0,4.0,7220.0,427.2,0.6666666666666666,0.8,0
PRV53096,No,0.0,0.0,0.0,0.0,0.0,53000.0,440.0,130.0,1.3307692307692307,20.0,103,17.475728155339805,53000.0,440.0,130.0,404.58015267175574,3.3587786259541983,0.0,0.7862595419847328,0
PRV53099,No,0.0,0.0,0.0,0.0,0.0,220.0,0.0,2.0,0.0,0.0,2,16.0,220.0,0.0,2.0,73.33333333333333,0.0,0.0,0.6666666666666666,0
PRV53100,No,50000.0,5340.0,5.0,4.4,9.0,36880.0,380.0,125.0,1.824,20.0,74,17.93243243243243,86880.0,5720.0,130.0,663.2061068702291,43.66412213740458,0.03968253968253968,0.5648854961832062,0
PRV53101,No,9000.0,2136.0,2.0,3.0,4.0,410.0,0.0,6.0,0.0,0.0,8,18.375,9410.0,2136.0,8.0,1045.5555555555557,237.33333333333334,0.2857142857142857,0.8888888888888888,0
PRV53102,No,0.0,0.0,0.0,0.0,0.0,5910.0,40.0,19.0,1.6842105263157894,20.0,16,16.6875,5910.0,40.0,19.0,295.5,2.0,0.0,0.8,0
PRV53103,No,77000.0,7476.0,7.0,4.714285714285714,11.0,11440.0,200.0,72.0,1.8472222222222223,20.0,62,17.612903225806452,88440.0,7676.0,79.0,1105.5,95.95,0.0958904109589041,0.775,0
PRV53104,No,239500.0,27768.0,28.0,6.107142857142857,16.0,13270.0,160.0,52.0,1.9615384615384615,20.0,55,17.30909090909091,252770.0,27928.0,80.0,3120.617283950617,344.7901234567901,0.5283018867924528,0.6790123456790124,0
PRV53106,Yes,18000.0,4272.0,4.0,1.5,3.0,9140.0,150.0,40.0,0.575,20.0,28,17.321428571428573,27140.0,4422.0,44.0,603.1111111111111,98.26666666666667,0.0975609756097561,0.6222222222222222,1
PRV53107,No,103000.0,9612.0,9.0,6.555555555555555,13.0,390.0,130.0,6.0,0.0,0.0,15,17.6,103390.0,9742.0,15.0,6461.875,608.875,1.2857142857142858,0.9375,0
PRV53108,No,54000.0,5340.0,5.0,5.8,15.0,15450.0,160.0,43.0,2.255813953488372,20.0,37,17.81081081081081,69450.0,5500.0,48.0,1417.3469387755101,112.24489795918367,0.11363636363636363,0.7551020408163265,0
PRV53109,No,15800.0,3204.0,3.0,3.0,3.0,6490.0,80.0,25.0,1.6,20.0,22,17.863636363636363,22290.0,3284.0,28.0,768.6206896551724,113.24137931034483,0.11538461538461539,0.7586206896551724,0
PRV53110,No,15000.0,1068.0,1.0,11.0,11.0,8280.0,40.0,29.0,1.7241379310344827,20.0,21,17.61904761904762,23280.0,1108.0,30.0,750.9677419354839,35.74193548387097,0.03333333333333333,0.6774193548387096,0
PRV53111,No,57000.0,7476.0,7.0,4.714285714285714,12.0,11750.0,20.0,26.0,3.6153846153846154,20.0,29,17.551724137931036,68750.0,7496.0,33.0,2022.0588235294117,220.47058823529412,0.25925925925925924,0.8529411764705882,0
PRV53113,No,0.0,0.0,0.0,0.0,0.0,19320.0,370.0,81.0,1.6790123456790123,20.0,61,18.21311475409836,19320.0,370.0,81.0,235.609756097561,4.512195121951219,0.0,0.7439024390243902,0
PRV53114,Yes,274000.0,12816.0,14.0,7.142857142857143,35.0,90680.0,1027.0,15.0,1.4,20.0,22,16.59090909090909,364680.0,13843.0,29.0,12156.0,461.43333333333334,0.875,0.7333333333333333,1
PRV53116,No,0.0,0.0,0.0,0.0,0.0,8230.0,50.0,44.0,0.9318181818181818,15.0,25,17.68,8230.0,50.0,44.0,182.88888888888889,1.1111111111111112,0.0,0.5555555555555556,0
PRV53117,No,127000.0,18156.0,18.0,6.611111111111111,25.0,88370.0,480.0,233.0,1.51931330472103,20.0,167,17.892215568862277,215370.0,18636.0,251.0,854.6428571428571,73.95238095238095,0.07692307692307693,0.6626984126984127,0
PRV53119,Yes,24000.0,3204.0,3.0,13.333333333333334,35.0,2410.0,0.0,15.0,0.0,0.0,14,18.142857142857142,26410.0,3204.0,18.0,1390.0,168.6315789473684,0.1875,0.7368421052631579,1
PRV53120,No,101000.0,10680.0,10.0,4.5,14.0,14950.0,0.0,55.0,1.0,20.0,59,17.084745762711865,115950.0,10680.0,65.0,1756.8181818181818,161.8181818181818,0.17857142857142858,0.8939393939393939,0
PRV53121,Yes,408000.0,49128.0,48.0,4.604166666666667,35.0,154270.0,1600.0,531.0,1.5291902071563088,20.0,279,17.75627240143369,562270.0,50728.0,579.0,969.4310344827586,87.46206896551725,0.09022556390977443,0.4810344827586207,1
PRV53122,No,0.0,0.0,0.0,0.0,0.0,8070.0,200.0,24.0,0.8333333333333334,12.0,18,18.72222222222222,8070.0,200.0,24.0,322.8,8.0,0.0,0.72,0
PRV53123,No,0.0,0.0,0.0,0.0,0.0,45750.0,460.0,132.0,1.7803030303030303,20.0,82,17.9390243902439,45750.0,460.0,132.0,343.98496240601503,3.4586466165413534,0.0,0.6165413533834586,0
PRV53124,No,169000.0,20292.0,20.0,6.8,35.0,9380.0,0.0,45.0,2.533333333333333,20.0,53,16.962264150943398,178380.0,20292.0,65.0,2702.7272727272725,307.45454545454544,0.43478260869565216,0.803030303030303,0
PRV53125,No,0.0,0.0,0.0,0.0,0.0,500.0,0.0,2.0,0.0,0.0,2,18.5,500.0,0.0,2.0,166.66666666666666,0.0,0.0,0.6666666666666666,0
PRV53126,No,0.0,0.0,0.0,0.0,0.0,11820.0,80.0,34.0,3.911764705882353,20.0,25,17.92,11820.0,80.0,34.0,337.7142857142857,2.2857142857142856,0.0,0.7142857142857143,0
PRV53127,No,10000.0,1068.0,1.0,7.0,7.0,19730.0,280.0,98.0,0.5816326530612245,20.0,55,18.272727272727273,29730.0,1348.0,99.0,297.3,13.48,0.010101010101010102,0.55,0
PRV53128,No,6000.0,0.0,1.0,2.0,2.0,18220.0,260.0,32.0,1.28125,20.0,19,16.68421052631579,24220.0,260.0,33.0,712.3529411764706,7.647058823529412,0.030303030303030304,0.5588235294117647,0
PRV53129,No,75000.0,3204.0,3.0,12.666666666666666,35.0,7550.0,0.0,43.0,0.6046511627906976,20.0,39,17.564102564102566,82550.0,3204.0,46.0,1756.3829787234042,68.17021276595744,0.06818181818181818,0.8297872340425532,0
PRV53131,No,47000.0,6408.0,6.0,5.833333333333333,15.0,1330.0,0.0,7.0,0.0,0.0,13,16.923076923076923,48330.0,6408.0,13.0,3452.1428571428573,457.7142857142857,0.75,0.9285714285714286,0
PRV53133,No,0.0,0.0,0.0,0.0,0.0,46660.0,490.0,159.0,1.6918238993710693,20.0,106,17.59433962264151,46660.0,490.0,159.0,291.625,3.0625,0.0,0.6625,0
PRV53134,No,0.0,0.0,0.0,0.0,0.0,4030.0,0.0,10.0,1.4,14.0,8,19.25,4030.0,0.0,10.0,366.3636363636364,0.0,0.0,0.7272727272727273,0
PRV53135,No,68000.0,7476.0,7.0,5.714285714285714,9.0,0.0,0.0,0.0,0.0,0.0,6,16.166666666666668,68000.0,7476.0,7.0,8500.0,934.5,7.0,0.75,0
PRV53136,Yes,146000.0,7476.0,7.0,10.0,35.0,15020.0,100.0,36.0,1.1944444444444444,20.0,40,16.925,161020.0,7576.0,43.0,3659.5454545454545,172.1818181818182,0.1891891891891892,0.9090909090909091,1
PRV53137,No,0.0,0.0,0.0,0.0,0.0,8900.0,210.0,30.0,1.9333333333333333,20.0,23,17.782608695652176,8900.0,210.0,30.0,287.0967741935484,6.774193548387097,0.0,0.7419354838709677,0
PRV53138,No,0.0,0.0,0.0,0.0,0.0,1570.0,0.0,10.0,0.0,0.0,10,17.5,1570.0,0.0,10.0,142.72727272727272,0.0,0.0,0.9090909090909091,0
PRV53139,No,0.0,0.0,0.0,0.0,0.0,780.0,0.0,9.0,3.5555555555555554,20.0,7,17.285714285714285,780.0,0.0,9.0,78.0,0.0,0.0,0.7,0
PRV53140,No,0.0,0.0,0.0,0.0,0.0,2180.0,0.0,21.0,1.8095238095238095,20.0,19,17.63157894736842,2180.0,0.0,21.0,99.0909090909091,0.0,0.0,0.8636363636363636,0
PRV53141,No,313000.0,32040.0,32.0,5.25,23.0,19720.0,340.0,73.0,1.9589041095890412,20.0,93,17.193548387096776,332720.0,32380.0,105.0,3138.867924528302,305.47169811320754,0.43243243243243246,0.8773584905660378,0
PRV53142,Yes,377000.0,40584.0,39.0,5.461538461538462,35.0,17050.0,100.0,72.0,2.125,20.0,98,17.091836734693878,394050.0,40684.0,111.0,3518.3035714285716,363.25,0.5342465753424658,0.875,1
PRV53143,No,64000.0,3204.0,4.0,6.0,8.0,1670.0,0.0,8.0,1.75,14.0,7,17.0,65670.0,3204.0,12.0,5051.538461538462,246.46153846153845,0.4444444444444444,0.5384615384615384,0
PRV53144,No,30300.0,3204.0,4.0,8.75,12.0,6160.0,30.0,35.0,2.142857142857143,20.0,34,17.264705882352942,36460.0,3234.0,39.0,911.5,80.85,0.1111111111111111,0.85,0
PRV53145,No,0.0,0.0,0.0,0.0,0.0,34760.0,300.0,132.0,1.6666666666666667,20.0,111,17.62162162162162,34760.0,300.0,132.0,261.3533834586466,2.255639097744361,0.0,0.8345864661654135,0
PRV53147,No,0.0,0.0,0.0,0.0,0.0,6760.0,140.0,18.0,2.2222222222222223,20.0,16,18.4375,6760.0,140.0,18.0,355.7894736842105,7.368421052631579,0.0,0.8421052631578947,0
PRV53148,No,0.0,0.0,0.0,0.0,0.0,2580.0,0.0,15.0,0.13333333333333333,2.0,13,17.384615384615383,2580.0,0.0,15.0,161.25,0.0,0.0,0.8125,0
PRV53149,No,0.0,0.0,0.0,0.0,0.0,14860.0,40.0,61.0,2.3278688524590163,20.0,21,17.714285714285715,14860.0,40.0,61.0,239.67741935483872,0.6451612903225806,0.0,0.3387096774193548,0
PRV53150,No,0.0,0.0,0.0,0.0,0.0,3130.0,0.0,13.0,0.38461538461538464,4.0,5,17.2,3130.0,0.0,13.0,223.57142857142858,0.0,0.0,0.35714285714285715,0
PRV53151,No,0.0,0.0,0.0,0.0,0.0,6360.0,120.0,25.0,2.2,20.0,19,17.210526315789473,6360.0,120.0,25.0,244.6153846153846,4.615384615384615,0.0,0.7307692307692307,0
PRV53153,No,116000.0,5340.0,6.0,9.666666666666666,20.0,5630.0,60.0,18.0,1.1111111111111112,20.0,21,17.761904761904763,121630.0,5400.0,24.0,4865.2,216.0,0.3157894736842105,0.84,0
PRV53154,No,0.0,0.0,0.0,0.0,0.0,23670.0,140.0,52.0,2.3461538461538463,20.0,15,17.866666666666667,23670.0,140.0,52.0,446.60377358490564,2.641509433962264,0.0,0.2830188679245283,0
PRV53156,No,0.0,0.0,0.0,0.0,0.0,6570.0,40.0,16.0,0.4375,7.0,10,17.8,6570.0,40.0,16.0,386.47058823529414,2.3529411764705883,0.0,0.5882352941176471,0
PRV53157,No,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,2.0,0.0,0.0,2,18.0,2190.0,0.0,2.0,730.0,0.0,0.0,0.6666666666666666,0
PRV53158,No,0.0,0.0,0.0,0.0,0.0,710.0,50.0,7.0,0.14285714285714285,1.0,7,18.857142857142858,710.0,50.0,7.0,88.75,6.25,0.0,0.875,0
PRV53159,No,32000.0,2136.0,2.0,2.5,3.0,4160.0,0.0,25.0,0.0,0.0,10,17.2,36160.0,2136.0,27.0,1291.4285714285713,76.28571428571429,0.07692307692307693,0.35714285714285715,0
PRV53161,No,0.0,0.0,0.0,0.0,0.0,6810.0,0.0,7.0,5.714285714285714,20.0,7,17.857142857142858,6810.0,0.0,7.0,851.25,0.0,0.0,0.875,0
PRV53162,No,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,5.0,0.2,1.0,5,18.6,1350.0,0.0,5.0,225.0,0.0,0.0,0.8333333333333334,0
PRV53163,No,0.0,0.0,0.0,0.0,0.0,800.0,0.0,12.0,0.0,0.0,3,20.333333333333332,800.0,0.0,12.0,61.53846153846154,0.0,0.0,0.23076923076923078,0
PRV53164,No,0.0,0.0,0.0,0.0,0.0,4180.0,40.0,25.0,0.76,16.0,21,17.666666666666668,4180.0,40.0,25.0,160.76923076923077,1.5384615384615385,0.0,0.8076923076923077,0
PRV53166,No,5000.0,1068.0,1.0,8.0,8.0,3960.0,0.0,22.0,0.6818181818181818,10.0,21,16.666666666666668,8960.0,1068.0,23.0,373.3333333333333,44.5,0.043478260869565216,0.875,0
PRV53167,No,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,3.0,0.3333333333333333,1.0,3,15.666666666666666,1770.0,0.0,3.0,442.5,0.0,0.0,0.75,0
PRV53168,No,0.0,0.0,0.0,0.0,0.0,2070.0,0.0,2.0,0.0,0.0,2,18.5,2070.0,0.0,2.0,690.0,0.0,0.0,0.6666666666666666,0
PRV53169,No,0.0,0.0,0.0,0.0,0.0,170.0,0.0,4.0,0.0,0.0,4,20.0,170.0,0.0,4.0,34.0,0.0,0.0,0.8,0
PRV53171,No,0.0,0.0,0.0,0.0,0.0,8330.0,0.0,17.0,1.4705882352941178,20.0,5,17.4,8330.0,0.0,17.0,462.77777777777777,0.0,0.0,0.2777777777777778,0
PRV53172,No,0.0,0.0,0.0,0.0,0.0,2450.0,0.0,3.0,0.0,0.0,3,16.0,2450.0,0.0,3.0,612.5,0.0,0.0,0.75,0
